2017-04-22,8,6,2
2017-04-21,12,9,3
2017-04-20,15,13,2
2017-04-19,7,5,2
2017-04-18,14,10,4
2017-04-17,20,14,6
2017-04-16,12,12,0
2017-04-15,14,12,2
2017-04-14,20,18,2
2017-04-13,9,9,0
2017-04-12,7,5,2
2017-04-11,14,10,4
2017-04-10,10,4,6
2017-04-09,10,8,2
2017-04-08,7,5,2
2017-04-07,9,7,2
2017-04-06,16,12,4
2017-04-05,8,6,2
2017-04-04,8,6,2
2017-04-03,10,5,5
2017-04-02,2,0,2
2017-04-01,6,6,0
2017-03-31,4,2,2
2017-03-30,10,8,2
2017-03-29,9,5,4
2017-03-28,8,4,4
2017-03-27,6,4,2
2017-03-26,6,4,2
2017-03-25,6,5,1
2017-03-24,7,5,2
2017-03-23,8,6,2
2017-03-22,8,7,1
2017-03-21,23,13,10
2017-03-20,5,5,0
2017-03-19,4,2,2
2017-03-18,16,8,8
2017-03-17,7,7,0
2017-03-16,4,2,2
2017-03-15,3,3,0
2017-03-14,5,3,2
2017-03-13,8,4,4
2017-03-12,5,5,0
2017-03-11,6,4,2
2017-03-10,3,1,2
2017-03-09,7,5,2
2017-03-07,5,3,2
2017-03-06,1,1,0
2017-03-04,3,1,2
2017-03-03,4,2,2
2017-02-27,2,0,2
2017-02-23,2,2,0
2017-02-22,1,1,0
2017-02-21,1,1,0
2017-02-19,1,1,0
2017-02-14,1,1,0
2017-02-13,4,2,2
2017-02-12,1,1,0
2017-02-10,2,2,0
2017-02-08,1,1,0
2017-01-24,2,0,2
2017-01-23,2,0,2
2017-01-21,3,3,0
2017-01-19,2,0,2
2017-01-17,2,0,2
2017-01-15,2,2,0
2017-01-14,1,1,0
2017-01-13,1,1,0
2017-01-09,2,2,0
2017-01-08,2,2,0
2017-01-07,2,2,0
2017-01-05,1,1,0
2017-01-04,2,2,0
2017-01-03,3,3,0
2017-01-02,4,4,0
2017-01-01,5,3,2
2016-12-31,1,1,0
2016-12-30,4,2,2
2016-12-29,3,3,0
2016-12-28,4,4,0
2016-12-27,1,1,0
2016-12-26,7,5,2
2016-12-24,1,1,0
2016-12-23,1,1,0
2016-12-22,2,2,0
2016-12-21,2,2,0
2016-12-20,2,2,0
2016-12-19,4,4,0
2016-12-18,2,0,2
2016-12-17,2,1,0
