2017-04-22,4,2,2
2017-04-21,2,2,0
2017-04-20,11,5,6
2017-04-19,9,7,2
2017-04-18,16,4,12
2017-04-17,16,8,8
2017-04-16,11,5,6
2017-04-15,12,4,8
2017-04-14,13,3,10
2017-04-13,16,4,12
2017-04-12,12,4,8
2017-04-11,17,7,10
2017-04-10,12,6,6
2017-04-09,25,11,14
2017-04-08,24,10,14
2017-04-07,28,16,12
2017-04-06,23,15,8
2017-04-05,24,6,18
2017-04-04,26,18,8
2017-04-03,21,7,14
2017-04-02,17,5,12
2017-04-01,23,11,12
2017-03-31,18,11,7
2017-03-30,25,13,12
2017-03-29,20,8,12
2017-03-28,25,13,12
2017-03-27,13,7,6
2017-03-26,13,5,8
2017-03-25,16,8,8
2017-03-24,13,5,8
2017-03-23,21,11,10
2017-03-22,9,4,5
2017-03-21,7,5,2
2017-03-20,22,8,14
2017-03-19,25,15,10
2017-03-18,22,14,8
2017-03-17,24,8,16
2017-03-16,29,11,18
2017-03-15,30,14,16
2017-03-14,21,7,14
2017-03-13,39,17,22
2017-03-12,30,10,20
2017-03-11,43,19,24
2017-03-10,40,22,18
2017-03-09,47,17,30
2017-03-08,33,17,16
2017-03-07,40,22,18
2017-03-06,47,27,20
2017-03-05,33,19,14
2017-03-04,43,25,18
2017-03-03,39,27,12
2017-03-02,43,23,20
2017-03-01,57,43,14
2017-02-28,40,24,16
2017-02-27,38,17,21
2017-02-26,31,22,9
2017-02-25,43,20,23
2017-02-24,42,26,16
2017-02-23,30,10,20
2017-02-22,37,19,18
2017-02-21,37,21,16
2017-02-20,56,30,26
2017-02-19,45,19,26
2017-02-18,43,31,12
2017-02-17,54,30,24
2017-02-16,38,28,10
2017-02-15,57,29,28
2017-02-14,42,24,18
2017-02-13,39,29,10
2017-02-12,45,19,26
2017-02-11,47,23,24
2017-02-10,36,14,22
2017-02-09,42,24,18
2017-02-08,46,28,18
2017-02-07,44,30,14
2017-02-06,45,21,24
2017-02-05,35,17,18
2017-02-04,27,17,10
2017-02-03,26,6,20
2017-02-02,28,14,14
2017-02-01,25,15,10
2017-01-31,16,6,10
2017-01-30,19,9,10
2017-01-29,11,9,2
2017-01-28,12,6,6
2017-01-27,16,6,10
2017-01-26,19,9,10
2017-01-25,25,13,12
2017-01-24,24,12,12
2017-01-23,31,23,8
2017-01-22,26,16,10
2017-01-21,35,23,12
2017-01-20,50,24,26
2017-01-19,37,22,15
2017-01-18,11,2,9
2017-01-17,10,0,10
2017-01-16,10,2,8
2017-01-15,13,0,13
2017-01-14,11,1,10
2017-01-13,9,1,8
2017-01-12,10,1,9
2017-01-11,18,2,16
2017-01-10,9,2,7
2017-01-09,13,1,12
2017-01-08,13,4,9
2017-01-07,7,0,7
2017-01-06,9,1,8
2017-01-05,8,0,8
2017-01-04,3,0,3
2017-01-03,10,0,10
2017-01-02,15,1,14
2017-01-01,21,6,15
2016-12-31,14,2,12
2016-12-30,16,4,12
2016-12-29,9,0,9
2016-12-28,14,2,12
2016-12-27,15,1,14
2016-12-26,11,2,9
2016-12-25,9,0,9
2016-12-24,8,0,8
2016-12-23,11,0,11
2016-12-22,15,1,14
2016-12-21,11,3,8
2016-12-20,19,1,18
2016-12-19,13,1,12
2016-12-18,14,0,14
2016-12-17,19,5,14
2016-12-16,26,4,22
2016-12-15,28,1,27
2016-12-14,30,4,26
2016-12-13,24,4,20
2016-12-12,37,4,33
2016-12-11,20,2,18
2016-12-10,18,1,17
2016-12-09,27,1,26
2016-12-08,21,4,17
2016-12-07,24,3,21
2016-12-06,27,3,24
2016-12-05,33,8,25
2016-12-04,34,3,31
2016-12-03,36,6,30
2016-12-02,46,6,40
2016-12-01,52,5,47
2016-11-30,20,2,18
2016-11-29,31,3,28
2016-11-28,33,4,29
2016-11-27,33,6,27
2016-11-26,37,5,32
2016-11-25,47,7,40
2016-11-24,47,7,40
2016-11-23,46,3,43
2016-11-22,60,5,55
2016-11-21,25,2,22
