2017-04-22,6,3,3
2017-04-21,12,4,8
2017-04-20,5,5,0
2017-04-19,7,3,4
2017-04-18,11,5,6
2017-04-17,11,5,6
2017-04-16,22,4,18
2017-04-15,10,6,4
2017-04-14,16,6,10
2017-04-13,9,5,4
2017-04-12,22,6,16
2017-04-11,10,10,0
2017-04-10,20,8,12
2017-04-09,25,7,18
2017-04-08,26,12,14
2017-04-07,14,6,8
2017-04-06,20,9,11
2017-04-05,25,13,12
2017-04-04,24,14,10
2017-04-03,34,14,20
2017-04-02,21,12,9
2017-04-01,34,24,10
2017-03-31,32,16,16
2017-03-30,25,13,12
2017-03-29,20,12,8
2017-03-28,22,10,12
2017-03-27,43,21,22
2017-03-26,24,6,18
2017-03-25,21,11,10
2017-03-24,24,16,8
2017-03-23,25,13,12
2017-03-22,41,17,24
2017-03-21,20,13,7
2017-03-20,26,12,14
2017-03-19,39,15,24
2017-03-18,38,22,16
2017-03-17,21,5,16
2017-03-16,10,6,4
2017-03-15,11,5,6
2017-03-14,15,9,6
2017-03-13,15,5,10
2017-03-12,11,5,6
2017-03-11,8,8,0
2017-03-10,19,9,10
2017-03-09,13,11,2
2017-03-08,23,17,6
2017-03-07,8,4,4
2017-03-06,15,7,8
2017-03-05,16,12,4
2017-03-04,12,10,2
2017-03-03,16,12,4
2017-03-02,14,8,6
2017-03-01,12,4,8
2017-02-28,17,9,8
2017-02-27,12,12,0
2017-02-26,12,6,6
2017-02-25,13,9,4
2017-02-24,5,5,0
2017-02-23,3,2,0
