2017-04-23,1,1,0
2017-04-22,54,36,18
2017-04-21,56,33,23
2017-04-20,95,49,46
2017-04-19,92,52,40
2017-04-18,73,35,38
2017-04-17,77,27,50
2017-04-16,83,45,38
2017-04-15,74,32,42
2017-04-14,84,42,42
2017-04-13,85,49,36
2017-04-12,117,55,62
2017-04-11,98,59,39
2017-04-10,125,45,80
2017-04-09,78,42,36
2017-04-08,89,37,52
2017-04-07,96,48,48
2017-04-06,59,37,22
2017-04-05,79,37,42
2017-04-04,63,29,34
2017-04-03,88,36,52
2017-04-02,91,31,60
2017-04-01,92,35,57
2017-03-31,49,23,26
2017-03-30,77,26,51
2017-03-29,48,18,30
2017-03-28,41,19,22
2017-03-27,58,29,29
2017-03-26,58,18,40
2017-03-25,67,31,36
2017-03-24,74,30,44
2017-03-23,56,26,30
2017-03-22,65,35,30
2017-03-21,61,30,31
2017-03-20,49,24,25
2017-03-19,80,32,48
2017-03-18,70,42,28
2017-03-17,54,27,27
2017-03-16,19,2,17
2017-03-15,27,1,26
2017-03-14,25,2,23
2017-03-13,20,3,17
2017-03-12,31,5,26
2017-03-11,34,10,24
2017-03-10,27,6,21
2017-03-09,37,4,33
2017-03-08,31,3,28
2017-03-07,29,5,24
2017-03-06,25,0,25
2017-03-05,33,7,26
2017-03-04,23,3,20
2017-03-03,25,2,23
2017-03-02,27,7,20
2017-03-01,25,1,24
2017-02-28,23,0,23
2017-02-27,31,5,26
2017-02-26,17,2,15
2017-02-25,24,1,23
2017-02-24,22,2,20
2017-02-23,21,5,16
2017-02-22,29,5,24
2017-02-21,31,2,29
2017-02-20,29,4,25
2017-02-19,33,4,29
2017-02-18,20,2,18
2017-02-17,27,8,19
2017-02-16,20,3,17
2017-02-15,38,2,36
2017-02-14,28,1,27
2017-02-13,24,3,21
2017-02-12,25,3,22
2017-02-11,27,6,21
2017-02-10,18,4,14
2017-02-09,22,2,20
2017-02-08,18,1,17
2017-02-07,26,1,25
2017-02-06,23,4,19
2017-02-05,19,5,14
2017-02-04,20,2,18
2017-02-03,13,1,12
2017-02-02,11,3,8
2017-02-01,7,1,6
2017-01-31,5,2,3
2017-01-30,13,1,12
2017-01-29,3,1,2
2017-01-28,2,0,2
2017-01-27,9,0,9
2017-01-26,7,2,5
2017-01-25,5,2,3
2017-01-24,9,0,9
2017-01-23,13,4,9
2017-01-22,10,1,9
2017-01-21,14,3,11
2017-01-20,14,1,12
